,file,model_name,class,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2,BBOX_h,BBOX_w,year,make,model,type
7748,07749.jpg,Chevrolet Corvette Convertible 2012,55,15,34,350,203,170,336,2012,Chevrolet,Corvette,Convertible
7749,07750.jpg,HUMMER H3T Crew Cab 2010,124,43,16,383,302,287,341,2010,HUMMER,H3T,Cab
7750,07751.jpg,BMW 3 Series Sedan 2012,29,139,148,473,333,186,335,2012,BMW,3,Sedan
7751,07752.jpg,Acura TL Type-S 2008,4,18,149,621,354,206,604,2008,Acura,TL,Type-S
7752,07753.jpg,Jeep Patriot SUV 2012,145,110,149,1503,1079,931,1394,2012,Jeep,Patriot,SUV
7753,07754.jpg,Bentley Continental GT Coupe 2012,42,14,32,263,190,159,250,2012,Bentley,Continental,Coupe
7754,07755.jpg,Honda Accord Sedan 2012,129,94,307,969,733,427,876,2012,Honda,Accord,Sedan
7755,07756.jpg,Chevrolet Malibu Sedan 2007,73,30,81,372,244,164,343,2007,Chevrolet,Malibu,Sedan
7756,07757.jpg,GMC Yukon Hybrid SUV 2012,120,42,78,572,341,264,531,2012,GMC,Yukon,SUV
7757,07758.jpg,Maybach Landaulet Convertible 2012,158,27,13,500,366,354,474,2012,Maybach,Landaulet,Convertible
7758,07759.jpg,BMW M6 Convertible 2010,36,31,121,476,315,195,446,2010,BMW,M6,Convertible
7759,07760.jpg,Hyundai Azera Sedan 2012,140,51,73,606,329,257,556,2012,Hyundai,Azera,Sedan
7760,07761.jpg,Geo Metro Convertible 1993,123,1,145,1126,735,591,1126,1993,Geo,Metro,Convertible
7761,07762.jpg,Dodge Durango SUV 2012,94,134,55,553,420,366,420,2012,Dodge,Durango,SUV
7762,07763.jpg,Chrysler Sebring Convertible 2010,77,30,39,210,157,119,181,2010,Chrysler,Sebring,Convertible
7763,07764.jpg,BMW M6 Convertible 2010,36,49,129,458,334,206,410,2010,BMW,M6,Convertible
7764,07765.jpg,Audi TTS Coupe 2012,14,71,35,587,375,341,517,2012,Audi,TTS,Coupe
7765,07766.jpg,Bugatti Veyron 16.4 Coupe 2009,46,27,180,670,401,222,644,2009,Bugatti,Veyron,Coupe
7766,07767.jpg,BMW X6 SUV 2012,33,7,2,259,178,177,253,2012,BMW,X6,SUV
7767,07768.jpg,Eagle Talon Hatchback 1998,98,16,181,999,667,487,984,1998,Eagle,Talon,Hatchback
7768,07769.jpg,Acura ZDX Hatchback 2012,7,17,62,425,314,253,409,2012,Acura,ZDX,Hatchback
7769,07770.jpg,Toyota 4Runner SUV 2012,189,92,105,649,332,228,558,2012,Toyota,4Runner,SUV
7770,07771.jpg,Jeep Liberty SUV 2012,147,117,181,684,537,357,568,2012,Jeep,Liberty,SUV
7771,07772.jpg,Ford Focus Sedan 2007,115,55,1,685,531,531,631,2007,Ford,Focus,Sedan
7772,07773.jpg,Hyundai Santa Fe SUV 2012,131,55,127,526,378,252,472,2012,Hyundai,Santa,SUV
7773,07774.jpg,Audi 100 Sedan 1994,17,1,79,300,202,124,300,1994,Audi,100,Sedan
7774,07775.jpg,Ford F-450 Super Duty Crew Cab 2012,106,39,55,203,164,110,165,2012,Ford,F-450,Cab
7775,07776.jpg,GMC Canyon Extended Cab 2012,122,51,118,465,360,243,415,2012,GMC,Canyon,Cab
7776,07777.jpg,Porsche Panamera Sedan 2012,173,132,121,484,315,195,353,2012,Porsche,Panamera,Sedan
7777,07778.jpg,Bentley Continental GT Coupe 2007,43,47,70,542,351,282,496,2007,Bentley,Continental,Coupe
7778,07779.jpg,Volkswagen Golf Hatchback 1991,191,1,163,1597,817,655,1597,1991,Volkswagen,Golf,Hatchback
7779,07780.jpg,Chevrolet Malibu Hybrid Sedan 2010,67,66,188,541,399,212,476,2010,Chevrolet,Malibu,Sedan
7780,07781.jpg,Dodge Sprinter Cargo Van 2009,88,1,15,212,159,145,212,2009,Dodge,Sprinter,Van
7781,07782.jpg,Dodge Caravan Minivan 1997,85,5,23,474,324,302,470,1997,Dodge,Caravan,Minivan
7782,07783.jpg,Ferrari 458 Italia Coupe 2012,104,24,24,256,153,130,233,2012,Ferrari,458,Coupe
7783,07784.jpg,Chevrolet TrailBlazer SS 2009,68,17,47,252,177,131,236,2009,Chevrolet,TrailBlazer,SS
7784,07785.jpg,Dodge Durango SUV 2007,95,62,49,274,176,128,213,2007,Dodge,Durango,SUV
7785,07786.jpg,GMC Acadia SUV 2012,121,82,1,570,384,384,489,2012,GMC,Acadia,SUV
7786,07787.jpg,Chrysler PT Cruiser Convertible 2008,81,24,125,636,440,316,613,2008,Chrysler,PT,Convertible
7787,07788.jpg,Volkswagen Beetle Hatchback 2012,192,55,147,894,566,420,840,2012,Volkswagen,Beetle,Hatchback
7788,07789.jpg,Bentley Continental Flying Spur Sedan 2007,44,7,10,491,298,289,485,2007,Bentley,Continental,Sedan
7789,07790.jpg,Ferrari California Convertible 2012,102,12,21,631,385,365,620,2012,Ferrari,California,Convertible
7790,07791.jpg,Nissan 240SX Coupe 1998,171,57,164,1005,504,341,949,1998,Nissan,240SX,Coupe
7791,07792.jpg,Toyota Sequoia SUV 2012,186,61,73,587,405,333,527,2012,Toyota,Sequoia,SUV
7792,07793.jpg,BMW 6 Series Convertible 2007,31,51,99,566,359,261,516,2007,BMW,6,Convertible
7793,07794.jpg,GMC Acadia SUV 2012,121,13,16,254,172,157,242,2012,GMC,Acadia,SUV
7794,07795.jpg,Isuzu Ascender SUV 2008,143,60,143,609,425,283,550,2008,Isuzu,Ascender,SUV
7795,07796.jpg,Porsche Panamera Sedan 2012,173,110,126,813,404,279,704,2012,Porsche,Panamera,Sedan
7796,07797.jpg,Bentley Continental Flying Spur Sedan 2007,44,28,50,389,255,206,362,2007,Bentley,Continental,Sedan
7797,07798.jpg,Mercedes-Benz 300-Class Convertible 1993,161,7,108,339,233,126,333,1993,Mercedes-Benz,300-Class,Convertible
7798,07799.jpg,Spyker C8 Convertible 2009,179,65,1,431,308,308,367,2009,Spyker,C8,Convertible
7799,07800.jpg,Acura Integra Type R 2001,6,30,200,680,452,253,651,2001,Acura,Integra,R
7800,07801.jpg,Chrysler PT Cruiser Convertible 2008,81,87,170,942,683,514,856,2008,Chrysler,PT,Convertible
7801,07802.jpg,Chevrolet Malibu Sedan 2007,73,8,32,299,220,189,292,2007,Chevrolet,Malibu,Sedan
7802,07803.jpg,Chrysler Crossfire Convertible 2008,80,12,32,265,169,138,254,2008,Chrysler,Crossfire,Convertible
7803,07804.jpg,Dodge Magnum Wagon 2008,92,152,177,575,365,189,424,2008,Dodge,Magnum,Wagon
7804,07805.jpg,BMW 1 Series Convertible 2012,27,11,30,249,165,136,239,2012,BMW,1,Convertible
7805,07806.jpg,Scion xD Hatchback 2012,178,42,72,584,410,339,543,2012,Scion,xD,Hatchback
7806,07807.jpg,Rolls-Royce Phantom Sedan 2012,177,4,70,321,215,146,318,2012,Rolls-Royce,Phantom,Sedan
7807,07808.jpg,Volvo C30 Hatchback 2012,193,32,128,423,287,160,392,2012,Volvo,C30,Hatchback
7808,07809.jpg,Chevrolet Malibu Sedan 2007,73,24,98,590,343,246,567,2007,Chevrolet,Malibu,Sedan
7809,07810.jpg,Land Rover Range Rover SUV 2012,154,50,89,575,383,295,526,2012,Land,Rover,SUV
7810,07811.jpg,Jeep Grand Cherokee SUV 2012,148,26,30,246,165,136,221,2012,Jeep,Grand,SUV
7811,07812.jpg,BMW Z4 Convertible 2012,38,33,26,221,165,140,189,2012,BMW,Z4,Convertible
7812,07813.jpg,Ford Ranger SuperCab 2011,111,27,95,395,274,180,369,2011,Ford,Ranger,SuperCab
7813,07814.jpg,Porsche Panamera Sedan 2012,173,14,67,616,353,287,603,2012,Porsche,Panamera,Sedan
7814,07815.jpg,Toyota 4Runner SUV 2012,189,119,168,697,423,256,579,2012,Toyota,4Runner,SUV
7815,07816.jpg,Hyundai Tucson SUV 2012,132,77,125,601,399,275,525,2012,Hyundai,Tucson,SUV
7816,07817.jpg,Mercedes-Benz 300-Class Convertible 1993,161,70,332,1548,1044,713,1479,1993,Mercedes-Benz,300-Class,Convertible
7817,07818.jpg,Dodge Dakota Club Cab 2007,91,20,56,616,350,295,597,2007,Dodge,Dakota,Cab
7818,07819.jpg,Suzuki SX4 Sedan 2012,184,141,61,880,715,655,740,2012,Suzuki,SX4,Sedan
7819,07820.jpg,Ford GT Coupe 2006,112,99,301,1167,680,380,1069,2006,Ford,GT,Coupe
7820,07821.jpg,Plymouth Neon Coupe 1999,172,35,27,605,429,403,571,1999,Plymouth,Neon,Coupe
7821,07822.jpg,Audi TT Hatchback 2011,19,2,40,259,166,127,258,2011,Audi,TT,Hatchback
7822,07823.jpg,Volkswagen Golf Hatchback 2012,190,21,23,244,149,127,224,2012,Volkswagen,Golf,Hatchback
7823,07824.jpg,Chevrolet Malibu Sedan 2007,73,25,101,615,297,197,591,2007,Chevrolet,Malibu,Sedan
7824,07825.jpg,Mercedes-Benz C-Class Sedan 2012,162,51,44,481,269,226,431,2012,Mercedes-Benz,C-Class,Sedan
7825,07826.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,152,17,112,390,238,127,374,2012,Lamborghini,Gallardo,Superleggera
7826,07827.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175,27,106,407,275,170,381,2012,Rolls-Royce,Phantom,Convertible
7827,07828.jpg,GMC Savana Van 2012,119,41,133,990,642,510,950,2012,GMC,Savana,Van
7828,07829.jpg,Ferrari California Convertible 2012,102,7,162,621,388,227,615,2012,Ferrari,California,Convertible
7829,07830.jpg,Ford Edge SUV 2012,110,27,9,471,280,272,445,2012,Ford,Edge,SUV
7830,07831.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,4,34,250,148,115,247,2007,Chevrolet,Corvette,Z06
7831,07832.jpg,Dodge Charger Sedan 2012,96,40,76,584,315,240,545,2012,Dodge,Charger,Sedan
7832,07833.jpg,Acura ZDX Hatchback 2012,7,135,132,535,330,199,401,2012,Acura,ZDX,Hatchback
7833,07834.jpg,Rolls-Royce Ghost Sedan 2012,176,47,86,554,377,292,508,2012,Rolls-Royce,Ghost,Sedan
7834,07835.jpg,MINI Cooper Roadster Convertible 2012,157,259,71,1258,833,763,1000,2012,MINI,Cooper,Convertible
7835,07836.jpg,Dodge Challenger SRT8 2011,93,14,77,489,287,211,476,2011,Dodge,Challenger,SRT8
7836,07837.jpg,Ford GT Coupe 2006,112,253,313,1372,919,607,1120,2006,Ford,GT,Coupe
7837,07838.jpg,Jeep Grand Cherokee SUV 2012,148,88,220,500,430,211,413,2012,Jeep,Grand,SUV
7838,07839.jpg,Ram C/V Cargo Van Minivan 2012,174,3,1,122,96,96,120,2012,Ram,C/V,Minivan
7839,07840.jpg,Fisker Karma Sedan 2012,105,54,8,595,349,342,542,2012,Fisker,Karma,Sedan
7840,07841.jpg,BMW 3 Series Sedan 2012,29,52,62,559,271,210,508,2012,BMW,3,Sedan
7841,07842.jpg,Chrysler Sebring Convertible 2010,77,128,89,928,575,487,801,2010,Chrysler,Sebring,Convertible
7842,07843.jpg,Ford Fiesta Sedan 2012,117,14,54,481,323,270,468,2012,Ford,Fiesta,Sedan
7843,07844.jpg,GMC Yukon Hybrid SUV 2012,120,37,71,668,441,371,632,2012,GMC,Yukon,SUV
7844,07845.jpg,Nissan 240SX Coupe 1998,171,78,185,933,505,321,856,1998,Nissan,240SX,Coupe
7845,07846.jpg,smart fortwo Convertible 2012,196,78,289,669,633,345,592,2012,smart,fortwo,Convertible
7846,07847.jpg,Lincoln Town Car Sedan 2011,156,36,89,670,351,263,635,2011,Lincoln,Town,Sedan
7847,07848.jpg,Buick Enclave SUV 2012,50,142,52,639,475,424,498,2012,Buick,Enclave,SUV
7848,07849.jpg,Ferrari California Convertible 2012,102,60,99,625,380,282,566,2012,Ferrari,California,Convertible
7849,07850.jpg,Chevrolet Camaro Convertible 2012,59,157,180,1022,565,386,866,2012,Chevrolet,Camaro,Convertible
7850,07851.jpg,Mercedes-Benz E-Class Sedan 2012,164,77,277,1160,763,487,1084,2012,Mercedes-Benz,E-Class,Sedan
7851,07852.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,1,168,948,503,336,948,2012,Chevrolet,Silverado,Cab
7852,07853.jpg,Cadillac SRX SUV 2012,52,16,50,418,310,261,403,2012,Cadillac,SRX,SUV
7853,07854.jpg,Audi S5 Convertible 2012,21,91,337,1014,749,413,924,2012,Audi,S5,Convertible
7854,07855.jpg,Dodge Durango SUV 2007,95,42,106,336,266,161,295,2007,Dodge,Durango,SUV
7855,07856.jpg,Lincoln Town Car Sedan 2011,156,142,397,1477,835,439,1336,2011,Lincoln,Town,Sedan
7856,07857.jpg,Mercedes-Benz Sprinter Van 2012,166,73,1,487,343,343,415,2012,Mercedes-Benz,Sprinter,Van
7857,07858.jpg,Volvo 240 Sedan 1993,194,40,103,626,378,276,587,1993,Volvo,240,Sedan
7858,07859.jpg,Plymouth Neon Coupe 1999,172,49,173,991,620,448,943,1999,Plymouth,Neon,Coupe
7859,07860.jpg,Acura Integra Type R 2001,6,58,73,570,387,315,513,2001,Acura,Integra,R
7860,07861.jpg,Chevrolet Tahoe Hybrid SUV 2012,62,143,438,1954,1293,856,1812,2012,Chevrolet,Tahoe,SUV
7861,07862.jpg,Geo Metro Convertible 1993,123,27,50,228,162,113,202,1993,Geo,Metro,Convertible
7862,07863.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,34,116,955,589,474,922,2012,Chevrolet,Silverado,Cab
7863,07864.jpg,Hyundai Tucson SUV 2012,132,98,183,949,686,504,852,2012,Hyundai,Tucson,SUV
7864,07865.jpg,Lamborghini Diablo Coupe 2001,153,7,51,290,181,131,284,2001,Lamborghini,Diablo,Coupe
7865,07866.jpg,Volkswagen Golf Hatchback 1991,191,42,70,820,461,392,779,1991,Volkswagen,Golf,Hatchback
7866,07867.jpg,Bugatti Veyron 16.4 Convertible 2009,45,133,318,1129,812,495,997,2009,Bugatti,Veyron,Convertible
7867,07868.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,56,30,212,172,143,157,2012,Chevrolet,Silverado,Cab
7868,07869.jpg,Dodge Magnum Wagon 2008,92,8,54,255,135,82,248,2008,Dodge,Magnum,Wagon
7869,07870.jpg,Ferrari 458 Italia Coupe 2012,104,1,57,244,187,131,244,2012,Ferrari,458,Coupe
7870,07871.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,27,75,619,421,347,593,2012,Chevrolet,Silverado,Cab
7871,07872.jpg,Jeep Grand Cherokee SUV 2012,148,71,105,323,265,161,253,2012,Jeep,Grand,SUV
7872,07873.jpg,Jeep Patriot SUV 2012,145,25,50,625,431,382,601,2012,Jeep,Patriot,SUV
7873,07874.jpg,Buick Rainier SUV 2007,48,29,18,242,192,175,214,2007,Buick,Rainier,SUV
7874,07875.jpg,Ford Ranger SuperCab 2011,111,5,126,633,361,236,629,2011,Ford,Ranger,SuperCab
7875,07876.jpg,Chevrolet Corvette ZR1 2012,56,7,39,295,160,122,289,2012,Chevrolet,Corvette,ZR1
7876,07877.jpg,McLaren MP4-12C Coupe 2012,160,250,172,1594,980,809,1345,2012,McLaren,MP4-12C,Coupe
7877,07878.jpg,Audi S4 Sedan 2007,24,13,71,417,242,172,405,2007,Audi,S4,Sedan
7878,07879.jpg,Audi TT Hatchback 2011,19,138,268,1953,1088,821,1816,2011,Audi,TT,Hatchback
7879,07880.jpg,BMW ActiveHybrid 5 Sedan 2012,26,8,13,622,267,255,615,2012,BMW,ActiveHybrid,Sedan
7880,07881.jpg,Hyundai Veloster Hatchback 2012,130,30,49,482,314,266,453,2012,Hyundai,Veloster,Hatchback
7881,07882.jpg,McLaren MP4-12C Coupe 2012,160,241,358,1597,898,541,1357,2012,McLaren,MP4-12C,Coupe
7882,07883.jpg,Dodge Durango SUV 2007,95,11,78,967,675,598,957,2007,Dodge,Durango,SUV
7883,07884.jpg,Mercedes-Benz Sprinter Van 2012,166,44,88,538,432,345,495,2012,Mercedes-Benz,Sprinter,Van
7884,07885.jpg,Audi S5 Convertible 2012,21,28,84,433,288,205,406,2012,Audi,S5,Convertible
7885,07886.jpg,Hyundai Genesis Sedan 2012,137,70,100,657,324,225,588,2012,Hyundai,Genesis,Sedan
7886,07887.jpg,Hyundai Sonata Hybrid Sedan 2012,134,27,48,279,175,128,253,2012,Hyundai,Sonata,Sedan
7887,07888.jpg,Mercedes-Benz E-Class Sedan 2012,164,712,346,1375,706,361,664,2012,Mercedes-Benz,E-Class,Sedan
7888,07889.jpg,Audi S4 Sedan 2007,24,40,67,275,160,94,236,2007,Audi,S4,Sedan
7889,07890.jpg,Volkswagen Beetle Hatchback 2012,192,54,74,1391,934,861,1338,2012,Volkswagen,Beetle,Hatchback
7890,07891.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,152,9,114,568,313,200,560,2012,Lamborghini,Gallardo,Superleggera
7891,07892.jpg,Buick Enclave SUV 2012,50,13,170,612,413,244,600,2012,Buick,Enclave,SUV
7892,07893.jpg,Mercedes-Benz C-Class Sedan 2012,162,37,50,272,188,139,236,2012,Mercedes-Benz,C-Class,Sedan
7893,07894.jpg,Buick Enclave SUV 2012,50,170,381,885,735,355,716,2012,Buick,Enclave,SUV
7894,07895.jpg,smart fortwo Convertible 2012,196,31,6,494,272,267,464,2012,smart,fortwo,Convertible
7895,07896.jpg,BMW M5 Sedan 2010,35,10,12,783,437,426,774,2010,BMW,M5,Sedan
7896,07897.jpg,Acura RL Sedan 2012,2,18,141,603,367,227,586,2012,Acura,RL,Sedan
7897,07898.jpg,Dodge Challenger SRT8 2011,93,107,123,554,422,300,448,2011,Dodge,Challenger,SRT8
7898,07899.jpg,Dodge Challenger SRT8 2011,93,55,181,1237,583,403,1183,2011,Dodge,Challenger,SRT8
7899,07900.jpg,Volvo 240 Sedan 1993,194,78,83,594,419,337,517,1993,Volvo,240,Sedan
7900,07901.jpg,BMW Z4 Convertible 2012,38,60,58,536,389,332,477,2012,BMW,Z4,Convertible
7901,07902.jpg,Jeep Liberty SUV 2012,147,1,337,835,712,376,835,2012,Jeep,Liberty,SUV
7902,07903.jpg,Mazda Tribute SUV 2011,159,42,95,640,356,262,599,2011,Mazda,Tribute,SUV
7903,07904.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,74,50,315,157,108,242,2012,Chevrolet,Silverado,Cab
7904,07905.jpg,Ford Mustang Convertible 2007,107,15,41,383,184,144,369,2007,Ford,Mustang,Convertible
7905,07906.jpg,GMC Savana Van 2012,119,68,134,524,425,292,457,2012,GMC,Savana,Van
7906,07907.jpg,Chevrolet TrailBlazer SS 2009,68,6,16,272,167,152,267,2009,Chevrolet,TrailBlazer,SS
7907,07908.jpg,Buick Verano Sedan 2012,49,79,150,531,326,177,453,2012,Buick,Verano,Sedan
7908,07909.jpg,FIAT 500 Convertible 2012,100,103,72,649,402,331,547,2012,FIAT,500,Convertible
7909,07910.jpg,Cadillac CTS-V Sedan 2012,51,24,51,276,192,142,253,2012,Cadillac,CTS-V,Sedan
7910,07911.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,43,53,455,319,267,413,2012,Chevrolet,Silverado,Cab
7911,07912.jpg,Dodge Charger Sedan 2012,96,42,29,602,406,378,561,2012,Dodge,Charger,Sedan
7912,07913.jpg,Chrysler PT Cruiser Convertible 2008,81,138,38,559,294,257,422,2008,Chrysler,PT,Convertible
7913,07914.jpg,Mercedes-Benz 300-Class Convertible 1993,161,53,276,1330,723,448,1278,1993,Mercedes-Benz,300-Class,Convertible
7914,07915.jpg,Hyundai Accent Sedan 2012,136,48,171,678,400,230,631,2012,Hyundai,Accent,Sedan
7915,07916.jpg,Acura TL Type-S 2008,4,78,153,594,421,269,517,2008,Acura,TL,Type-S
7916,07917.jpg,Toyota Corolla Sedan 2012,188,45,55,590,391,337,546,2012,Toyota,Corolla,Sedan
7917,07918.jpg,Ford E-Series Wagon Van 2012,116,13,22,477,357,336,465,2012,Ford,E-Series,Van
7918,07919.jpg,Nissan 240SX Coupe 1998,171,1,2,476,415,414,476,1998,Nissan,240SX,Coupe
7919,07920.jpg,Infiniti G Coupe IPL 2012,141,10,122,371,256,135,362,2012,Infiniti,G,IPL
7920,07921.jpg,Buick Regal GS 2012,47,32,122,486,286,165,455,2012,Buick,Regal,GS
7921,07922.jpg,BMW M3 Coupe 2012,34,24,152,460,314,163,437,2012,BMW,M3,Coupe
7922,07923.jpg,Dodge Durango SUV 2007,95,44,282,1151,867,586,1108,2007,Dodge,Durango,SUV
7923,07924.jpg,Dodge Durango SUV 2012,94,7,143,994,733,591,988,2012,Dodge,Durango,SUV
7924,07925.jpg,Chevrolet Corvette Convertible 2012,55,73,141,702,435,295,630,2012,Chevrolet,Corvette,Convertible
7925,07926.jpg,Plymouth Neon Coupe 1999,172,155,18,637,493,476,483,1999,Plymouth,Neon,Coupe
7926,07927.jpg,GMC Savana Van 2012,119,36,112,526,357,246,491,2012,GMC,Savana,Van
7927,07928.jpg,Mazda Tribute SUV 2011,159,116,122,969,621,500,854,2011,Mazda,Tribute,SUV
7928,07929.jpg,Suzuki SX4 Sedan 2012,184,26,49,591,432,384,566,2012,Suzuki,SX4,Sedan
7929,07930.jpg,Audi V8 Sedan 1994,16,23,100,577,381,282,555,1994,Audi,V8,Sedan
7930,07931.jpg,Chevrolet Corvette ZR1 2012,56,35,168,959,614,447,925,2012,Chevrolet,Corvette,ZR1
7931,07932.jpg,Porsche Panamera Sedan 2012,173,20,74,984,548,475,965,2012,Porsche,Panamera,Sedan
7932,07933.jpg,Ford Freestar Minivan 2007,108,116,185,546,413,229,431,2007,Ford,Freestar,Minivan
7933,07934.jpg,Suzuki SX4 Hatchback 2012,183,189,213,499,378,166,311,2012,Suzuki,SX4,Hatchback
7934,07935.jpg,Spyker C8 Convertible 2009,179,49,30,747,484,455,699,2009,Spyker,C8,Convertible
7935,07936.jpg,Mitsubishi Lancer Sedan 2012,167,53,275,2769,1378,1104,2717,2012,Mitsubishi,Lancer,Sedan
7936,07937.jpg,Ford Expedition EL SUV 2009,109,45,90,582,407,318,538,2009,Ford,Expedition,SUV
7937,07938.jpg,Audi S4 Sedan 2007,24,20,61,421,306,246,402,2007,Audi,S4,Sedan
7938,07939.jpg,Toyota 4Runner SUV 2012,189,51,30,572,328,299,522,2012,Toyota,4Runner,SUV
7939,07940.jpg,Buick Regal GS 2012,47,180,48,805,460,413,626,2012,Buick,Regal,GS
7940,07941.jpg,MINI Cooper Roadster Convertible 2012,157,111,94,421,289,196,311,2012,MINI,Cooper,Convertible
7941,07942.jpg,Hyundai Santa Fe SUV 2012,131,2,6,300,213,208,299,2012,Hyundai,Santa,SUV
7942,07943.jpg,Chevrolet Tahoe Hybrid SUV 2012,62,13,75,421,243,169,409,2012,Chevrolet,Tahoe,SUV
7943,07944.jpg,Maybach Landaulet Convertible 2012,158,29,158,745,354,197,717,2012,Maybach,Landaulet,Convertible
7944,07945.jpg,Honda Accord Coupe 2012,128,15,42,291,174,133,277,2012,Honda,Accord,Coupe
7945,07946.jpg,Isuzu Ascender SUV 2008,143,26,69,227,194,126,202,2008,Isuzu,Ascender,SUV
7946,07947.jpg,Dodge Journey SUV 2012,89,92,87,593,383,297,502,2012,Dodge,Journey,SUV
7947,07948.jpg,Bentley Continental Flying Spur Sedan 2007,44,18,261,633,464,204,616,2007,Bentley,Continental,Sedan
7948,07949.jpg,Volkswagen Golf Hatchback 1991,191,31,71,1775,1010,940,1745,1991,Volkswagen,Golf,Hatchback
7949,07950.jpg,GMC Yukon Hybrid SUV 2012,120,62,118,422,353,236,361,2012,GMC,Yukon,SUV
7950,07951.jpg,Buick Verano Sedan 2012,49,60,135,657,336,202,598,2012,Buick,Verano,Sedan
7951,07952.jpg,Honda Accord Coupe 2012,128,30,60,280,158,99,251,2012,Honda,Accord,Coupe
7952,07953.jpg,Chrysler Sebring Convertible 2010,77,24,67,432,327,261,409,2010,Chrysler,Sebring,Convertible
7953,07954.jpg,Chevrolet Corvette ZR1 2012,56,5,29,265,166,138,261,2012,Chevrolet,Corvette,ZR1
7954,07955.jpg,Ford Fiesta Sedan 2012,117,21,56,623,376,321,603,2012,Ford,Fiesta,Sedan
7955,07956.jpg,Cadillac CTS-V Sedan 2012,51,15,64,290,158,95,276,2012,Cadillac,CTS-V,Sedan
7956,07957.jpg,Suzuki Aerio Sedan 2007,181,29,79,1260,647,569,1232,2007,Suzuki,Aerio,Sedan
7957,07958.jpg,Volkswagen Beetle Hatchback 2012,192,44,36,2313,1495,1460,2270,2012,Volkswagen,Beetle,Hatchback
7958,07959.jpg,MINI Cooper Roadster Convertible 2012,157,1,57,150,136,80,150,2012,MINI,Cooper,Convertible
7959,07960.jpg,Acura RL Sedan 2012,2,2,24,288,129,106,287,2012,Acura,RL,Sedan
7960,07961.jpg,Honda Accord Coupe 2012,128,8,61,295,156,96,288,2012,Honda,Accord,Coupe
7961,07962.jpg,Honda Accord Sedan 2012,129,73,219,533,371,153,461,2012,Honda,Accord,Sedan
7962,07963.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,86,158,537,401,244,452,2012,Chevrolet,Silverado,Cab
7963,07964.jpg,Bentley Continental GT Coupe 2012,42,21,22,248,183,162,228,2012,Bentley,Continental,Coupe
7964,07965.jpg,Daewoo Nubira Wagon 2002,82,6,55,265,150,96,260,2002,Daewoo,Nubira,Wagon
7965,07966.jpg,AM General Hummer SUV 2000,1,79,469,1537,1198,730,1459,2000,AM,General,SUV
7966,07967.jpg,Dodge Durango SUV 2007,95,42,48,405,299,252,364,2007,Dodge,Durango,SUV
7967,07968.jpg,Cadillac SRX SUV 2012,52,91,142,417,295,154,327,2012,Cadillac,SRX,SUV
7968,07969.jpg,Chevrolet Tahoe Hybrid SUV 2012,62,173,139,960,576,438,788,2012,Chevrolet,Tahoe,SUV
7969,07970.jpg,Nissan 240SX Coupe 1998,171,22,71,280,166,96,259,1998,Nissan,240SX,Coupe
7970,07971.jpg,FIAT 500 Abarth 2012,99,51,78,444,349,272,394,2012,FIAT,500,Abarth
7971,07972.jpg,Ford Mustang Convertible 2007,107,40,70,574,317,248,535,2007,Ford,Mustang,Convertible
7972,07973.jpg,Daewoo Nubira Wagon 2002,82,67,204,614,480,277,548,2002,Daewoo,Nubira,Wagon
7973,07974.jpg,Cadillac Escalade EXT Crew Cab 2007,53,6,87,256,194,108,251,2007,Cadillac,Escalade,Cab
7974,07975.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175,74,150,370,324,175,297,2012,Rolls-Royce,Phantom,Convertible
7975,07976.jpg,Audi A5 Coupe 2012,13,36,162,982,675,514,947,2012,Audi,A5,Coupe
7976,07977.jpg,Nissan Leaf Hatchback 2012,168,213,31,842,397,367,630,2012,Nissan,Leaf,Hatchback
7977,07978.jpg,Lamborghini Aventador Coupe 2012,151,68,238,872,525,288,805,2012,Lamborghini,Aventador,Coupe
7978,07979.jpg,Daewoo Nubira Wagon 2002,82,62,83,449,274,192,388,2002,Daewoo,Nubira,Wagon
7979,07980.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,49,177,774,544,368,726,2007,Chevrolet,Silverado,Cab
7980,07981.jpg,Dodge Challenger SRT8 2011,93,104,111,453,309,199,350,2011,Dodge,Challenger,SRT8
7981,07982.jpg,Rolls-Royce Ghost Sedan 2012,176,21,111,626,317,207,606,2012,Rolls-Royce,Ghost,Sedan
7982,07983.jpg,Dodge Challenger SRT8 2011,93,23,33,467,232,200,445,2011,Dodge,Challenger,SRT8
7983,07984.jpg,Spyker C8 Convertible 2009,179,150,137,441,289,153,292,2009,Spyker,C8,Convertible
7984,07985.jpg,GMC Savana Van 2012,119,73,81,674,446,366,602,2012,GMC,Savana,Van
